Order Date,Ship Date,Ship Mode,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Order_Year,Order_Month,Order_Quarter,Order_Week,Order_DayOfWeek,Order_DayOfWeek_Name,Ship_Year,Ship_Month,Ship_Quarter,Ship_Week,Ship_DayOfWeek,Shipping_Duration,Is_Weekend_Order,Is_Holiday_Season,Price_Per_Unit,Profit_Margin,Profit_Per_Unit,Has_Discount,Log_Sales,Log_Profit,Log_Quantity,Ship Mode_Encoded,Segment_Encoded,Country_Encoded,City_Encoded,State_Encoded,Region_Encoded,Category_Encoded,Sub-Category_Encoded,Sales_Per_Quantity,Discount_x_Quantity,Discount_x_Sales,Region_Category,Category_Avg_Profit,SubCategory_Avg_Sales,Region_Avg_Discount
2017-12-07,2017-12-12,Standard Class,Consumer,United States,Hattiesburg,Mississippi,South,Office Supplies,Appliances,320.64,4,0.0,89.7792,2017,12,4,49,3,Thursday,2017,12,4,50,1,5,0,1,80.16,0.28,22.4448,0,5.773432907679949,4.50843018447572,1.6094379124341003,3,0,0,191,22,2,1,1,80.16,0.0,0.0,South_Office Supplies,20.3270495851311,230.7557103004292,0.1472530864197531
2017-12-07,2017-12-12,Standard Class,Consumer,United States,Hattiesburg,Mississippi,South,Technology,Accessories,52.0,4,0.0,23.4,2017,12,4,49,3,Thursday,2017,12,4,50,1,5,0,1,13.0,0.44999999999999996,5.85,0,3.970291913552122,3.1945831322991562,1.6094379124341003,3,0,0,191,22,2,2,0,13.0,0.0,0.0,South_Technology,78.75200221981592,215.97460387096774,0.1472530864197531
2014-05-30,2014-06-01,First Class,Corporate,United States,New York City,New York,East,Office Supplies,Binders,25.584,2,0.2,8.9544,2014,5,2,22,4,Friday,2014,6,2,22,6,2,0,0,12.792,0.35,4.4772,1,3.280309531052293,2.2980146644792843,1.0986122886681098,0,1,0,329,30,1,1,3,12.792,0.4,5.1168000000000005,East_Office Supplies,20.3270495851311,133.56056007879187,0.14536516853932585
2014-05-30,2014-06-01,First Class,Corporate,United States,New York City,New York,East,Technology,Phones,464.0,5,0.0,134.56,2014,5,2,22,4,Friday,2014,6,2,22,6,2,0,0,92.8,0.29,26.912,0,6.142037405587356,4.909414346738851,1.791759469228055,0,1,0,329,30,1,2,13,92.8,0.0,0.0,East_Technology,78.75200221981592,371.21153430821147,0.14536516853932585
2014-05-30,2014-06-01,First Class,Corporate,United States,New York City,New York,East,Office Supplies,Appliances,235.95,3,0.0,77.8635,2014,5,2,22,4,Friday,2014,6,2,22,6,2,0,0,78.64999999999999,0.33,25.9545,0,5.467849148413597,4.36771850991452,1.3862943611198906,0,1,0,329,30,1,1,1,78.64999999999999,0.0,0.0,East_Office Supplies,20.3270495851311,230.7557103004292,0.14536516853932585
2014-05-30,2014-06-01,First Class,Corporate,United States,New York City,New York,East,Office Supplies,Paper,39.96,4,0.0,17.982,2014,5,2,22,4,Friday,2014,6,2,22,6,2,0,0,9.99,0.44999999999999996,4.4955,0,3.7125959807312525,2.9434911617083004,1.6094379124341003,0,1,0,329,30,1,1,12,9.99,0.0,0.0,East_Office Supplies,20.3270495851311,57.284091970802926,0.14536516853932585
2017-03-02,2017-03-06,Standard Class,Consumer,United States,Cuyahoga Falls,Ohio,East,Office Supplies,Binders,18.528,4,0.7,-12.352,2017,3,1,9,3,Thursday,2017,3,1,10,0,4,0,0,4.632,-0.6666666666666667,-3.088,1,2.971849333090659,,1.6094379124341003,3,0,0,108,33,1,1,3,4.632,2.8,12.969599999999998,East_Office Supplies,20.3270495851311,133.56056007879187,0.14536516853932585
2015-10-12,2015-10-17,Standard Class,Consumer,United States,Seattle,Washington,West,Technology,Accessories,17.9,2,0.0,3.401,2015,10,4,42,0,Monday,2015,10,4,42,5,5,0,0,8.95,0.19,1.7005,0,2.9391619220655967,1.4818317878289544,1.0986122886681098,3,0,0,452,45,3,2,0,8.95,0.0,0.0,West_Technology,78.75200221981592,215.97460387096774,0.10933499843896347
2015-10-12,2015-10-17,Standard Class,Consumer,United States,Seattle,Washington,West,Office Supplies,Storage,81.96,2,0.0,0.0,2015,10,4,42,0,Monday,2015,10,4,42,5,5,0,0,40.98,0.0,0.0,0,4.418358563921272,0.0,1.0986122886681098,3,0,0,452,45,3,1,14,40.98,0.0,0.0,West_Office Supplies,20.3270495851311,264.5905531914894,0.10933499843896347
2015-07-14,2015-07-19,Second Class,Consumer,United States,Mesa,Arizona,West,Office Supplies,Storage,272.736,3,0.2,-64.7748,2015,7,3,29,1,Tuesday,2015,7,3,29,6,5,0,0,90.91199999999999,-0.23750000000000002,-21.5916,1,5.612164138270425,,1.3862943611198906,2,0,0,293,1,3,1,14,90.91199999999999,0.6000000000000001,54.547200000000004,West_Office Supplies,20.3270495851311,264.5905531914894,0.10933499843896347
2015-07-14,2015-07-19,Second Class,Consumer,United States,Mesa,Arizona,West,Office Supplies,Paper,18.496,4,0.2,6.7048,2015,7,3,29,1,Tuesday,2015,7,3,29,6,5,0,0,4.624,0.3625,1.6762,1,2.970209316322905,2.0418435112645175,1.6094379124341003,2,0,0,293,1,3,1,12,4.624,0.8,3.6992,West_Office Supplies,20.3270495851311,57.284091970802926,0.10933499843896347
2015-07-14,2015-07-19,Second Class,Consumer,United States,Mesa,Arizona,West,Furniture,Chairs,441.92,2,0.2,49.716,2015,7,3,29,1,Tuesday,2015,7,3,29,6,5,0,0,220.96,0.1125,24.858,1,6.093389166829907,3.9262414426657015,1.0986122886681098,2,0,0,293,1,3,0,5,220.96,0.4,88.38400000000001,West_Furniture,8.699327109853842,532.3324197730956,0.10933499843896347
2015-07-14,2015-07-19,Second Class,Consumer,United States,Mesa,Arizona,West,Furniture,Bookcases,127.764,6,0.7,-191.646,2015,7,3,29,1,Tuesday,2015,7,3,29,6,5,0,0,21.294,-1.5,-31.941,1,4.85798127149639,,1.9459101490553132,2,0,0,293,1,3,0,4,21.294,4.199999999999999,89.4348,West_Furniture,8.699327109853842,503.8596328947368,0.10933499843896347
2014-11-19,2014-11-24,Second Class,Home Office,United States,Salt Lake City,Utah,West,Office Supplies,Paper,166.44,3,0.0,79.8912,2014,11,4,47,2,Wednesday,2014,11,4,48,0,5,0,1,55.48,0.48,26.630399999999998,0,5.120625078137745,4.393105041880882,1.3862943611198906,2,2,0,432,42,3,1,12,55.48,0.0,0.0,West_Office Supplies,20.3270495851311,57.284091970802926,0.10933499843896347
2016-05-27,2016-06-02,Standard Class,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,13.38,2,0.0,6.1548,2016,5,2,21,4,Friday,2016,6,2,22,3,6,0,0,6.69,0.45999999999999996,3.0774,0,2.6658383522929006,1.9677834601369537,1.0986122886681098,3,0,0,266,3,3,1,12,6.69,0.0,0.0,West_Office Supplies,20.3270495851311,57.284091970802926,0.10933499843896347
2017-07-03,2017-07-09,Standard Class,Consumer,United States,Jacksonville,North Carolina,South,Technology,Accessories,24.0,2,0.2,-2.7,2017,7,3,27,0,Monday,2017,7,3,27,6,6,0,0,12.0,-0.1125,-1.35,1,3.2188758248682006,,1.0986122886681098,3,0,0,216,31,2,2,0,12.0,0.4,4.800000000000001,South_Technology,78.75200221981592,215.97460387096774,0.1472530864197531
2017-09-25,2017-09-29,Standard Class,Corporate,United States,Lakewood,Ohio,East,Office Supplies,Envelopes,24.448,4,0.2,8.8624,2017,9,3,39,0,Monday,2017,9,3,39,4,4,0,0,6.112,0.36249999999999993,2.2156,1,3.236637154446843,2.2887295467036046,1.6094379124341003,3,1,0,240,33,1,1,7,6.112,0.8,4.889600000000001,East_Office Supplies,20.3270495851311,64.86772440944881,0.14536516853932585
2016-10-03,2016-10-07,Standard Class,Home Office,United States,Lake Forest,California,West,Office Supplies,Labels,6.16,2,0.0,2.9568,2016,10,4,40,0,Monday,2016,10,4,40,4,4,0,0,3.08,0.48,1.4784,0,1.9685099809725544,1.3754356177850147,1.0986122886681098,3,2,0,237,3,3,1,10,3.08,0.0,0.0,West_Office Supplies,20.3270495851311,34.303054945054946,0.10933499843896347
2016-10-03,2016-10-07,Standard Class,Home Office,United States,Lake Forest,California,West,Furniture,Chairs,915.136,4,0.2,102.9528,2016,10,4,40,0,Monday,2016,10,4,40,4,4,0,0,228.784,0.1125,25.7382,1,6.820164825269031,4.6439369499681895,1.6094379124341003,3,2,0,237,3,3,0,5,228.784,0.8,183.0272,West_Furniture,8.699327109853842,532.3324197730956,0.10933499843896347
2016-10-03,2016-10-07,Standard Class,Home Office,United States,Lake Forest,California,West,Office Supplies,Paper,8.56,2,0.0,3.852,2016,10,4,40,0,Monday,2016,10,4,40,4,4,0,0,4.28,0.44999999999999996,1.926,0,2.25758772706331,1.5793909910818036,1.0986122886681098,3,2,0,237,3,3,1,12,4.28,0.0,0.0,West_Office Supplies,20.3270495851311,57.284091970802926,0.10933499843896347
2016-10-03,2016-10-07,Standard Class,Home Office,United States,Lake Forest,California,West,Office Supplies,Paper,97.82,2,0.0,45.9754,2016,10,4,40,0,Monday,2016,10,4,40,4,4,0,0,48.91,0.47000000000000003,22.9877,0,4.593300013417604,3.8496240604309175,1.0986122886681098,3,2,0,237,3,3,1,12,48.91,0.0,0.0,West_Office Supplies,20.3270495851311,57.284091970802926,0.10933499843896347
2017-09-09,2017-09-15,Standard Class,Corporate,United States,Portland,Oregon,West,Office Supplies,Paper,31.104,6,0.2,11.2752,2017,9,3,36,5,Saturday,2017,9,3,37,4,6,1,0,5.184,0.3625,1.8792,1,3.4689806329646156,2.5075809668268727,1.9459101490553132,3,1,0,389,35,3,1,12,5.184,1.2000000000000002,6.2208000000000006,West_Office Supplies,20.3270495851311,57.284091970802926,0.10933499843896347
2017-09-09,2017-09-15,Standard Class,Corporate,United States,Portland,Oregon,West,Office Supplies,Appliances,11.176,1,0.2,0.8382,2017,9,3,36,5,Saturday,2017,9,3,37,4,6,1,0,11.176,0.075,0.8382,1,2.49946680111933,0.608786831941872,0.6931471805599453,3,1,0,389,35,3,1,1,11.176,0.2,2.2352000000000003,West_Office Supplies,20.3270495851311,230.7557103004292,0.10933499843896347
2015-03-12,2015-03-18,Standard Class,Consumer,United States,Charlotte,North Carolina,South,Office Supplies,Labels,5.04,2,0.2,1.764,2015,3,1,11,3,Thursday,2015,3,1,12,2,6,0,0,2.52,0.35,0.882,1,1.7984040119467235,1.0166789059054235,1.0986122886681098,3,0,0,74,31,2,1,10,2.52,0.4,1.008,South_Office Supplies,20.3270495851311,34.303054945054946,0.1472530864197531
2016-11-29,2016-12-04,Second Class,Home Office,United States,Aurora,Illinois,Central,Furniture,Furnishings,242.176,4,0.6,-302.72,2016,11,4,48,1,Tuesday,2016,12,4,48,6,5,0,1,60.544,-1.2500000000000002,-75.68,1,5.493785461011878,,1.6094379124341003,2,2,0,24,11,0,0,9,60.544,2.4,145.3056,Central_Furniture,8.699327109853842,95.82566771159875,0.24035299182092124
2016-06-14,2016-06-21,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,337.176,2,0.4,-118.0116,2016,6,2,24,1,Tuesday,2016,6,2,25,1,7,0,0,168.588,-0.35000000000000003,-59.0058,1,5.823566470019751,,1.0986122886681098,3,1,0,374,36,1,0,16,168.588,0.8,134.8704,East_Furniture,8.699327109853842,648.7947711598746,0.14536516853932585
2017-12-03,2017-12-06,Second Class,Consumer,United States,Thornton,Colorado,West,Office Supplies,Art,13.344,6,0.2,1.0008,2017,12,4,48,6,Sunday,2017,12,4,49,2,3,1,1,2.2239999999999998,0.075,0.16679999999999998,1,2.663331736302832,0.6935471005812722,1.9459101490553132,2,0,0,481,4,3,1,2,2.2239999999999998,1.2000000000000002,2.6688,West_Office Supplies,20.3270495851311,34.068834170854274,0.10933499843896347
2017-12-03,2017-12-06,Second Class,Consumer,United States,Thornton,Colorado,West,Technology,Accessories,76.752,6,0.2,10.5534,2017,12,4,48,6,Sunday,2017,12,4,49,2,3,1,1,12.792,0.1375,1.7589,1,4.3535242742011695,2.4469797659431523,1.9459101490553132,2,0,0,481,4,3,2,0,12.792,1.2000000000000002,15.3504,West_Technology,78.75200221981592,215.97460387096774,0.10933499843896347
2017-12-03,2017-12-06,Second Class,Consumer,United States,Thornton,Colorado,West,Technology,Accessories,102.336,8,0.2,14.0712,2017,12,4,48,6,Sunday,2017,12,4,49,2,3,1,1,12.792,0.13749999999999998,1.7589,1,4.637985814929714,2.7127856378690276,2.1972245773362196,2,0,0,481,4,3,2,0,12.792,1.6,20.467200000000002,West_Technology,78.75200221981592,215.97460387096774,0.10933499843896347
2017-12-03,2017-12-06,Second Class,Consumer,United States,Thornton,Colorado,West,Office Supplies,Paper,10.32,2,0.2,3.741,2017,12,4,48,6,Sunday,2017,12,4,49,2,3,1,1,5.16,0.3625,1.8705,1,2.4265710727750367,1.5562480839199813,1.0986122886681098,2,0,0,481,4,3,1,12,5.16,0.4,2.064,West_Office Supplies,20.3270495851311,57.284091970802926,0.10933499843896347
2017-12-03,2017-12-06,Second Class,Consumer,United States,Thornton,Colorado,West,Office Supplies,Supplies,47.32,7,0.2,5.915,2017,12,4,48,6,Sunday,2017,12,4,49,2,3,1,1,6.76,0.125,0.845,1,3.8778455536265595,1.9336929651167216,2.0794415416798357,2,0,0,481,4,3,1,15,6.76,1.4000000000000001,9.464,West_Office Supplies,20.3270495851311,245.6502,0.10933499843896347
2017-12-03,2017-12-06,Second Class,Consumer,United States,Thornton,Colorado,West,Furniture,Furnishings,23.376,3,0.2,7.0128,2017,12,4,48,6,Sunday,2017,12,4,49,2,3,1,1,7.792000000000001,0.3,2.3376,1,3.193599041683408,2.081040263043533,1.3862943611198906,2,0,0,481,4,3,0,9,7.792000000000001,0.6000000000000001,4.6752,West_Furniture,8.699327109853842,95.82566771159875,0.10933499843896347
2017-12-03,2017-12-06,Second Class,Consumer,United States,Thornton,Colorado,West,Furniture,Furnishings,16.72,5,0.2,3.344,2017,12,4,48,6,Sunday,2017,12,4,49,2,3,1,1,3.344,0.2,0.6688,1,2.8746939451769347,1.4687955826316343,1.791759469228055,2,0,0,481,4,3,0,9,3.344,1.0,3.344,West_Furniture,8.699327109853842,95.82566771159875,0.10933499843896347
2017-12-03,2017-12-06,Second Class,Consumer,United States,Thornton,Colorado,West,Furniture,Furnishings,16.192,1,0.2,4.6552,2017,12,4,48,6,Sunday,2017,12,4,49,2,3,1,1,16.192,0.2875,4.6552,1,2.844444159340209,1.7325754758746073,0.6931471805599453,2,0,0,481,4,3,0,9,16.192,0.2,3.2384000000000004,West_Furniture,8.699327109853842,95.82566771159875,0.10933499843896347
2016-08-16,2016-08-22,Standard Class,Consumer,United States,Davis,California,West,Office Supplies,Paper,32.4,5,0.0,15.552,2016,8,3,33,1,Tuesday,2016,8,3,34,0,6,0,0,6.4799999999999995,0.48,3.1104,0,3.5085558999826545,2.8065069404432417,1.791759469228055,3,0,0,112,3,3,1,12,6.4799999999999995,0.0,0.0,West_Office Supplies,20.3270495851311,57.284091970802926,0.10933499843896347
2016-12-25,2016-12-29,Standard Class,Consumer,United States,Fayetteville,Arkansas,South,Office Supplies,Art,19.89,9,0.0,5.3703,2016,12,4,51,6,Sunday,2016,12,4,52,3,4,1,1,2.21,0.27,0.5967,0,3.0392705755684744,1.851646564236483,2.302585092994046,3,0,0,150,2,2,1,2,2.21,0.0,0.0,South_Office Supplies,20.3270495851311,34.068834170854274,0.1472530864197531
2016-12-25,2016-12-29,Standard Class,Consumer,United States,Fayetteville,Arkansas,South,Technology,Accessories,399.98,2,0.0,171.9914,2016,12,4,51,6,Sunday,2016,12,4,52,3,4,1,1,199.99,0.43,85.9957,0,5.993911550751034,5.153241882279488,1.0986122886681098,3,0,0,150,2,2,2,0,199.99,0.0,0.0,South_Technology,78.75200221981592,215.97460387096774,0.1472530864197531
2016-12-25,2016-12-29,Standard Class,Consumer,United States,Fayetteville,Arkansas,South,Furniture,Furnishings,343.85,5,0.0,137.54,2016,12,4,51,6,Sunday,2016,12,4,52,3,4,1,1,68.77000000000001,0.39999999999999997,27.508,0,5.8431095398773,4.931159092594459,1.791759469228055,3,0,0,150,2,2,0,9,68.77000000000001,0.0,0.0,South_Furniture,8.699327109853842,95.82566771159875,0.1472530864197531
2016-12-25,2016-12-29,Standard Class,Consumer,United States,Fayetteville,Arkansas,South,Office Supplies,Paper,106.32,3,0.0,49.9704,2016,12,4,51,6,Sunday,2016,12,4,52,3,4,1,1,35.44,0.47000000000000003,16.6568,0,4.675815025557423,3.9312450720747374,1.3862943611198906,3,0,0,150,2,2,1,12,35.44,0.0,0.0,South_Office Supplies,20.3270495851311,57.284091970802926,0.1472530864197531
2017-07-23,2017-07-30,Standard Class,Home Office,United States,New York City,New York,East,Office Supplies,Binders,13.92,3,0.2,4.35,2017,7,3,29,6,Sunday,2017,7,3,30,6,7,1,0,4.64,0.3125,1.45,1,2.702702594775615,1.6770965609079151,1.3862943611198906,3,2,0,329,30,1,1,3,4.64,0.6000000000000001,2.7840000000000003,East_Office Supplies,20.3270495851311,133.56056007879187,0.14536516853932585
2017-06-21,2017-06-25,Standard Class,Home Office,United States,Wheeling,West Virginia,East,Office Supplies,Binders,82.4,5,0.0,40.376,2017,6,2,25,2,Wednesday,2017,6,2,25,6,4,0,0,16.48,0.48999999999999994,8.075199999999999,0,4.423648309364701,3.722701002589447,1.791759469228055,3,2,0,518,46,1,1,3,16.48,0.0,0.0,East_Office Supplies,20.3270495851311,133.56056007879187,0.14536516853932585
2017-06-21,2017-06-25,Standard Class,Home Office,United States,Wheeling,West Virginia,East,Office Supplies,Binders,6.24,2,0.0,3.0576,2017,6,2,25,2,Wednesday,2017,6,2,25,6,4,0,0,3.12,0.48999999999999994,1.5288,0,1.979621206397625,1.400591665820715,1.0986122886681098,3,2,0,518,46,1,1,3,3.12,0.0,0.0,East_Office Supplies,20.3270495851311,133.56056007879187,0.14536516853932585
2017-06-21,2017-06-25,Standard Class,Home Office,United States,Wheeling,West Virginia,East,Office Supplies,Paper,447.84,8,0.0,219.4416,2017,6,2,25,2,Wednesday,2017,6,2,25,6,4,0,0,55.98,0.49,27.4302,0,6.106666476796666,5.3956328071995445,2.1972245773362196,3,2,0,518,46,1,1,12,55.98,0.0,0.0,East_Office Supplies,20.3270495851311,57.284091970802926,0.14536516853932585
2017-08-13,2017-08-18,Standard Class,Consumer,United States,Memphis,Tennessee,South,Office Supplies,Appliances,272.048,7,0.2,30.6054,2017,8,3,32,6,Sunday,2017,8,3,33,4,5,1,0,38.864,0.1125,4.3722,1,5.609647603905525,3.4533279920694535,2.0794415416798357,3,0,0,289,40,2,1,1,38.864,1.4000000000000001,54.409600000000005,South_Office Supplies,20.3270495851311,230.7557103004292,0.1472530864197531
2017-08-13,2017-08-18,Standard Class,Consumer,United States,Memphis,Tennessee,South,Office Supplies,Binders,1614.582,6,0.7,-1237.8462,2017,8,3,32,6,Sunday,2017,8,3,33,4,5,1,0,269.09700000000004,-0.7666666666666666,-206.30769999999998,1,7.387450542255566,,1.9459101490553132,3,0,0,289,40,2,1,3,269.09700000000004,4.199999999999999,1130.2074,South_Office Supplies,20.3270495851311,133.56056007879187,0.1472530864197531
2017-08-13,2017-08-18,Standard Class,Consumer,United States,Memphis,Tennessee,South,Office Supplies,Fasteners,24.32,5,0.2,9.12,2017,8,3,32,6,Sunday,2017,8,3,33,4,5,1,0,4.864,0.37499999999999994,1.8239999999999998,1,3.2315945972759756,2.3145136638593193,1.791759469228055,3,0,0,289,40,2,1,8,4.864,1.0,4.864000000000001,South_Office Supplies,20.3270495851311,13.936774193548388,0.1472530864197531
2017-08-13,2017-08-18,Standard Class,Consumer,United States,Memphis,Tennessee,South,Technology,Accessories,1.584,2,0.2,0.4752,2017,8,3,32,6,Sunday,2017,8,3,33,4,5,1,0,0.792,0.3,0.2376,1,0.9493385859203555,0.38879357382019236,1.0986122886681098,3,0,0,289,40,2,2,0,0.792,0.4,0.3168,South_Technology,78.75200221981592,215.97460387096774,0.1472530864197531
2017-08-13,2017-08-18,Standard Class,Consumer,United States,Memphis,Tennessee,South,Furniture,Furnishings,31.984,1,0.2,0.0,2017,8,3,32,6,Sunday,2017,8,3,33,4,5,1,0,31.984,0.0,0.0,1,3.496022595404599,0.0,0.6931471805599453,3,0,0,289,40,2,0,9,31.984,0.2,6.396800000000001,South_Furniture,8.699327109853842,95.82566771159875,0.1472530864197531
2017-08-13,2017-08-18,Standard Class,Consumer,United States,Memphis,Tennessee,South,Office Supplies,Envelopes,14.76,5,0.2,4.797,2017,8,3,32,6,Sunday,2017,8,3,33,4,5,1,0,2.952,0.325,0.9593999999999999,1,2.757475084429733,1.7573405423575958,1.791759469228055,3,0,0,289,40,2,1,7,2.952,1.0,2.952,South_Office Supplies,20.3270495851311,64.86772440944881,0.1472530864197531
2017-08-13,2017-08-18,Standard Class,Consumer,United States,Memphis,Tennessee,South,Furniture,Chairs,423.648,2,0.2,47.6604,2017,8,3,32,6,Sunday,2017,8,3,33,4,5,1,0,211.824,0.1125,23.8302,1,6.051260590453948,3.884865557625741,1.0986122886681098,3,0,0,289,40,2,0,5,211.824,0.4,84.7296,South_Furniture,8.699327109853842,532.3324197730956,0.1472530864197531
2015-11-07,2015-11-13,Standard Class,Consumer,United States,Houston,Texas,Central,Office Supplies,Paper,76.64,2,0.2,26.824,2015,11,4,45,5,Saturday,2015,11,4,46,4,6,1,1,38.32,0.35000000000000003,13.412,1,4.35208275830081,3.325898957611927,1.0986122886681098,3,0,0,207,41,0,1,12,38.32,0.4,15.328000000000001,Central_Office Supplies,20.3270495851311,57.284091970802926,0.24035299182092124
2015-10-15,2015-10-22,Standard Class,Home Office,United States,Dallas,Texas,Central,Office Supplies,Envelopes,4.464,1,0.2,1.674,2015,10,4,42,3,Thursday,2015,10,4,43,3,7,0,0,4.464,0.37499999999999994,1.674,1,1.698181122268489,0.9835754786797514,0.6931471805599453,3,2,0,109,41,0,1,7,4.464,0.2,0.8928000000000001,Central_Office Supplies,20.3270495851311,64.86772440944881,0.24035299182092124
2015-10-15,2015-10-22,Standard Class,Home Office,United States,Dallas,Texas,Central,Office Supplies,Binders,3.96,10,0.8,-6.93,2015,10,4,42,3,Thursday,2015,10,4,43,3,7,0,0,0.396,-1.75,-0.693,1,1.601405740736836,,2.3978952727983707,3,2,0,109,41,0,1,3,0.396,8.0,3.168,Central_Office Supplies,20.3270495851311,133.56056007879187,0.24035299182092124
2016-07-30,2016-08-02,First Class,Corporate,United States,San Francisco,California,West,Office Supplies,Appliances,715.64,2,0.0,178.91,2016,7,3,30,5,Saturday,2016,8,3,31,1,3,1,0,357.82,0.25,89.455,0,6.57457362245899,5.192456725848528,1.0986122886681098,0,1,0,438,3,3,1,1,357.82,0.0,0.0,West_Office Supplies,20.3270495851311,230.7557103004292,0.10933499843896347
2016-12-03,2016-12-07,Standard Class,Consumer,United States,Morgan Hill,California,West,Furniture,Tables,268.704,3,0.2,6.7176,2016,12,4,48,5,Saturday,2016,12,4,49,2,4,1,1,89.568,0.024999999999999998,2.2392,1,5.597325061329732,2.0435034348742067,1.3862943611198906,3,0,0,313,3,3,0,16,89.568,0.6000000000000001,53.74080000000001,West_Furniture,8.699327109853842,648.7947711598746,0.10933499843896347
2016-12-03,2016-12-07,Standard Class,Consumer,United States,Morgan Hill,California,West,Office Supplies,Art,21.92,8,0.0,5.9184,2016,12,4,48,5,Saturday,2016,12,4,49,2,4,1,1,2.74,0.26999999999999996,0.7398,0,3.132009891846539,1.9341845290226973,2.1972245773362196,3,0,0,313,3,3,1,2,2.74,0.0,0.0,West_Office Supplies,20.3270495851311,34.068834170854274,0.10933499843896347
2016-12-03,2016-12-07,Standard Class,Consumer,United States,Morgan Hill,California,West,Office Supplies,Storage,48.72,3,0.0,7.308,2016,12,4,48,5,Saturday,2016,12,4,49,2,4,1,1,16.24,0.15,2.436,0,3.9064072666425105,2.117218906013866,1.3862943611198906,3,0,0,313,3,3,1,14,16.24,0.0,0.0,West_Office Supplies,20.3270495851311,264.5905531914894,0.10933499843896347
2016-12-03,2016-12-07,Standard Class,Consumer,United States,Morgan Hill,California,West,Furniture,Bookcases,205.666,2,0.15,-12.098,2016,12,4,48,5,Saturday,2016,12,4,49,2,4,1,1,102.833,-0.05882352941176471,-6.049,1,5.331103963559373,,1.0986122886681098,3,0,0,313,3,3,0,4,102.833,0.3,30.849899999999998,West_Furniture,8.699327109853842,503.8596328947368,0.10933499843896347
2016-04-28,2016-04-30,Second Class,Consumer,United States,Saint Charles,Illinois,Central,Furniture,Furnishings,30.344,2,0.6,-31.8612,2016,4,2,17,3,Thursday,2016,4,2,17,5,2,0,0,15.172,-1.05,-15.9306,1,3.445022861202185,,1.0986122886681098,2,0,0,424,11,0,0,9,15.172,1.2,18.2064,Central_Furniture,8.699327109853842,95.82566771159875,0.24035299182092124
2017-08-25,2017-08-27,First Class,Consumer,United States,Cleveland,Ohio,East,Office Supplies,Storage,25.696,2,0.2,1.9272,2017,8,3,34,4,Friday,2017,8,3,34,6,2,0,0,12.848,0.075,0.9636,1,3.284513741449073,1.07404633472286,1.0986122886681098,0,0,0,86,33,1,1,14,12.848,0.4,5.139200000000001,East_Office Supplies,20.3270495851311,264.5905531914894,0.14536516853932585
2017-06-17,2017-06-21,Standard Class,Home Office,United States,New York City,New York,East,Technology,Machines,3404.5,5,0.0,1668.205,2017,6,2,24,5,Saturday,2017,6,2,25,2,4,1,0,680.9,0.49,333.64099999999996,0,8.133147050681373,7.4201027441598315,1.791759469228055,3,2,0,329,30,1,2,11,680.9,0.0,0.0,East_Technology,78.75200221981592,1645.5533130434783,0.14536516853932585
2017-06-17,2017-06-21,Standard Class,Home Office,United States,New York City,New York,East,Technology,Accessories,101.34,3,0.0,8.1072,2017,6,2,24,5,Saturday,2017,6,2,25,2,4,1,0,33.78,0.08,2.7024000000000004,0,4.628300603376946,2.2090653094733415,1.3862943611198906,3,2,0,329,30,1,2,0,33.78,0.0,0.0,East_Technology,78.75200221981592,215.97460387096774,0.14536516853932585
2015-11-20,2015-11-24,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,344.372,4,0.3,-93.4724,2015,11,4,47,4,Friday,2015,11,4,48,1,4,0,1,86.093,-0.2714285714285714,-23.3681,1,5.844622096995215,,1.6094379124341003,3,2,0,374,36,1,0,5,86.093,1.2,103.3116,East_Furniture,8.699327109853842,532.3324197730956,0.14536516853932585
2017-09-04,2017-09-08,Second Class,Home Office,United States,Garland,Texas,Central,Office Supplies,Art,30.384,1,0.2,3.798,2017,9,3,36,0,Monday,2017,9,3,36,4,4,0,0,30.384,0.125,3.798,1,3.4462982089072516,1.5681991644175028,0.6931471805599453,2,2,0,163,41,0,1,2,30.384,0.2,6.0768,Central_Office Supplies,20.3270495851311,34.068834170854274,0.24035299182092124
2015-07-04,2015-07-08,Second Class,Home Office,United States,San Diego,California,West,Office Supplies,Binders,22.848,2,0.2,7.4256,2015,7,3,27,5,Saturday,2015,7,3,28,2,4,1,0,11.424,0.325,3.7128,1,3.17170035637577,2.131274690319853,1.0986122886681098,2,2,0,437,3,3,1,3,11.424,0.4,4.5696,West_Office Supplies,20.3270495851311,133.56056007879187,0.10933499843896347
2017-09-15,2017-09-21,Standard Class,Home Office,United States,Waterbury,Connecticut,East,Office Supplies,Storage,38.62,2,0.0,10.8136,2017,9,3,37,4,Friday,2017,9,3,38,3,6,0,0,19.31,0.27999999999999997,5.4068,0,3.6793340412704048,2.469251410177427,1.0986122886681098,3,2,0,506,5,1,1,14,19.31,0.0,0.0,East_Office Supplies,20.3270495851311,264.5905531914894,0.14536516853932585
